id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
1028,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,05 - 09,PEREMPUAN,74928,JIWA,2021
1029,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10 - 14,LAKI-LAKI,82988,JIWA,2021
1030,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10 - 14,PEREMPUAN,78724,JIWA,2021
1031,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15 - 19,LAKI-LAKI,68495,JIWA,2021
1032,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15 - 19,PEREMPUAN,65905,JIWA,2021
1033,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20 - 24,LAKI-LAKI,82416,JIWA,2021
1034,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20 - 24,PEREMPUAN,77219,JIWA,2021
1035,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25 - 29,LAKI-LAKI,77156,JIWA,2021
1036,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25 - 29,PEREMPUAN,70815,JIWA,2021
1037,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30 - 34,LAKI-LAKI,63725,JIWA,2021
1038,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30 - 34,PEREMPUAN,61268,JIWA,2021
1039,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,35 - 39,LAKI-LAKI,70016,JIWA,2021
1040,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,35 - 39,PEREMPUAN,67560,JIWA,2021
1041,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40 - 44,LAKI-LAKI,62284,JIWA,2021
1042,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40 - 44,PEREMPUAN,61740,JIWA,2021
1043,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,45 - 49,LAKI-LAKI,64871,JIWA,2021
1044,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,45 - 49,PEREMPUAN,67174,JIWA,2021
1045,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,50 - 54,LAKI-LAKI,60590,JIWA,2021
1046,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,50 - 54,PEREMPUAN,59838,JIWA,2021
1047,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55 - 59,LAKI-LAKI,53641,JIWA,2021
1048,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55 - 59,PEREMPUAN,53197,JIWA,2021
1049,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,60 - 64,LAKI-LAKI,40361,JIWA,2021
1050,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,60 - 64,PEREMPUAN,39024,JIWA,2021
1051,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,65 - 69,LAKI-LAKI,28373,JIWA,2021
1052,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,65 - 69,PEREMPUAN,27977,JIWA,2021
1053,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,70 - 74,LAKI-LAKI,17668,JIWA,2021
1054,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,70 - 74,PEREMPUAN,18653,JIWA,2021
1055,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,75+,LAKI-LAKI,22945,JIWA,2021
1056,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,75+,PEREMPUAN,25694,JIWA,2021
1057,32,JAWA BARAT,3207,KABUPATEN CIAMIS,00 - 04,LAKI-LAKI,40793,JIWA,2021
1058,32,JAWA BARAT,3207,KABUPATEN CIAMIS,00 - 04,PEREMPUAN,38004,JIWA,2021
1059,32,JAWA BARAT,3207,KABUPATEN CIAMIS,05 - 09,LAKI-LAKI,48154,JIWA,2021
1060,32,JAWA BARAT,3207,KABUPATEN CIAMIS,05 - 09,PEREMPUAN,45116,JIWA,2021
1061,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10 - 14,LAKI-LAKI,51816,JIWA,2021
1062,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10 - 14,PEREMPUAN,48278,JIWA,2021
1063,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15 - 19,LAKI-LAKI,52070,JIWA,2021
1064,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15 - 19,PEREMPUAN,49295,JIWA,2021
1065,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20 - 24,LAKI-LAKI,52923,JIWA,2021
1066,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20 - 24,PEREMPUAN,49438,JIWA,2021
1067,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25 - 29,LAKI-LAKI,49730,JIWA,2021
1068,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25 - 29,PEREMPUAN,45429,JIWA,2021
1069,32,JAWA BARAT,3207,KABUPATEN CIAMIS,30 - 34,LAKI-LAKI,41424,JIWA,2021
1070,32,JAWA BARAT,3207,KABUPATEN CIAMIS,30 - 34,PEREMPUAN,39489,JIWA,2021
1071,32,JAWA BARAT,3207,KABUPATEN CIAMIS,35 - 39,LAKI-LAKI,43295,JIWA,2021
1072,32,JAWA BARAT,3207,KABUPATEN CIAMIS,35 - 39,PEREMPUAN,43056,JIWA,2021
1073,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40 - 44,LAKI-LAKI,42416,JIWA,2021
1074,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40 - 44,PEREMPUAN,42594,JIWA,2021
1075,32,JAWA BARAT,3207,KABUPATEN CIAMIS,45 - 49,LAKI-LAKI,42059,JIWA,2021
1076,32,JAWA BARAT,3207,KABUPATEN CIAMIS,45 - 49,PEREMPUAN,44141,JIWA,2021
1077,32,JAWA BARAT,3207,KABUPATEN CIAMIS,50 - 54,LAKI-LAKI,40078,JIWA,2021
1078,32,JAWA BARAT,3207,KABUPATEN CIAMIS,50 - 54,PEREMPUAN,43231,JIWA,2021
1079,32,JAWA BARAT,3207,KABUPATEN CIAMIS,55 - 59,LAKI-LAKI,36904,JIWA,2021
1080,32,JAWA BARAT,3207,KABUPATEN CIAMIS,55 - 59,PEREMPUAN,40831,JIWA,2021
1081,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60 - 64,LAKI-LAKI,32932,JIWA,2021
1082,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60 - 64,PEREMPUAN,34547,JIWA,2021
1083,32,JAWA BARAT,3207,KABUPATEN CIAMIS,65 - 69,LAKI-LAKI,25883,JIWA,2021
1084,32,JAWA BARAT,3207,KABUPATEN CIAMIS,65 - 69,PEREMPUAN,25799,JIWA,2021
1085,32,JAWA BARAT,3207,KABUPATEN CIAMIS,70 - 74,LAKI-LAKI,16551,JIWA,2021
1086,32,JAWA BARAT,3207,KABUPATEN CIAMIS,70 - 74,PEREMPUAN,17580,JIWA,2021
1087,32,JAWA BARAT,3207,KABUPATEN CIAMIS,75+,LAKI-LAKI,18083,JIWA,2021
1088,32,JAWA BARAT,3207,KABUPATEN CIAMIS,75+,PEREMPUAN,21259,JIWA,2021
1089,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,00 - 04,LAKI-LAKI,47714,JIWA,2021
1090,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,00 - 04,PEREMPUAN,44042,JIWA,2021
1091,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,05 - 09,LAKI-LAKI,50411,JIWA,2021
1092,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,05 - 09,PEREMPUAN,47701,JIWA,2021
1093,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10 - 14,LAKI-LAKI,52692,JIWA,2021
1094,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10 - 14,PEREMPUAN,48670,JIWA,2021
1095,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15 - 19,LAKI-LAKI,43088,JIWA,2021
1096,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15 - 19,PEREMPUAN,41988,JIWA,2021
1097,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20 - 24,LAKI-LAKI,49395,JIWA,2021
1098,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20 - 24,PEREMPUAN,46807,JIWA,2021
1099,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25 - 29,LAKI-LAKI,47845,JIWA,2021
1100,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25 - 29,PEREMPUAN,44191,JIWA,2021
1101,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,30 - 34,LAKI-LAKI,42164,JIWA,2021
1102,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,30 - 34,PEREMPUAN,39393,JIWA,2021
1103,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35 - 39,LAKI-LAKI,47240,JIWA,2021
1104,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35 - 39,PEREMPUAN,45611,JIWA,2021
1105,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40 - 44,LAKI-LAKI,45852,JIWA,2021
1106,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40 - 44,PEREMPUAN,44341,JIWA,2021
1107,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45 - 49,LAKI-LAKI,42420,JIWA,2021
1108,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45 - 49,PEREMPUAN,42475,JIWA,2021
1109,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50 - 54,LAKI-LAKI,37186,JIWA,2021
1110,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50 - 54,PEREMPUAN,37269,JIWA,2021
1111,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55 - 59,LAKI-LAKI,31265,JIWA,2021
1112,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55 - 59,PEREMPUAN,33051,JIWA,2021
1113,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60 - 64,LAKI-LAKI,25133,JIWA,2021
1114,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60 - 64,PEREMPUAN,26223,JIWA,2021
1115,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65 - 69,LAKI-LAKI,19273,JIWA,2021
1116,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65 - 69,PEREMPUAN,19702,JIWA,2021
1117,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70 - 74,LAKI-LAKI,11856,JIWA,2021
1118,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70 - 74,PEREMPUAN,12836,JIWA,2021
1119,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,75+,LAKI-LAKI,14092,JIWA,2021
1120,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,75+,PEREMPUAN,16888,JIWA,2021
1121,32,JAWA BARAT,3209,KABUPATEN CIREBON,00 - 04,LAKI-LAKI,96590,JIWA,2021
1122,32,JAWA BARAT,3209,KABUPATEN CIREBON,00 - 04,PEREMPUAN,90126,JIWA,2021
1123,32,JAWA BARAT,3209,KABUPATEN CIREBON,05 - 09,LAKI-LAKI,107176,JIWA,2021
1124,32,JAWA BARAT,3209,KABUPATEN CIREBON,05 - 09,PEREMPUAN,99151,JIWA,2021
1125,32,JAWA BARAT,3209,KABUPATEN CIREBON,10 - 14,LAKI-LAKI,97612,JIWA,2021
1126,32,JAWA BARAT,3209,KABUPATEN CIREBON,10 - 14,PEREMPUAN,91733,JIWA,2021
1127,32,JAWA BARAT,3209,KABUPATEN CIREBON,15 - 19,LAKI-LAKI,82322,JIWA,2021
1128,32,JAWA BARAT,3209,KABUPATEN CIREBON,15 - 19,PEREMPUAN,81209,JIWA,2021
1129,32,JAWA BARAT,3209,KABUPATEN CIREBON,20 - 24,LAKI-LAKI,104566,JIWA,2021
1130,32,JAWA BARAT,3209,KABUPATEN CIREBON,20 - 24,PEREMPUAN,100487,JIWA,2021
1131,32,JAWA BARAT,3209,KABUPATEN CIREBON,25 - 29,LAKI-LAKI,106039,JIWA,2021
1132,32,JAWA BARAT,3209,KABUPATEN CIREBON,25 - 29,PEREMPUAN,98528,JIWA,2021
1133,32,JAWA BARAT,3209,KABUPATEN CIREBON,30 - 34,LAKI-LAKI,100680,JIWA,2021
1134,32,JAWA BARAT,3209,KABUPATEN CIREBON,30 - 34,PEREMPUAN,92629,JIWA,2021
1135,32,JAWA BARAT,3209,KABUPATEN CIREBON,35 - 39,LAKI-LAKI,104627,JIWA,2021
1136,32,JAWA BARAT,3209,KABUPATEN CIREBON,35 - 39,PEREMPUAN,103253,JIWA,2021
1137,32,JAWA BARAT,3209,KABUPATEN CIREBON,40 - 44,LAKI-LAKI,95118,JIWA,2021
1138,32,JAWA BARAT,3209,KABUPATEN CIREBON,40 - 44,PEREMPUAN,94977,JIWA,2021
1139,32,JAWA BARAT,3209,KABUPATEN CIREBON,45 - 49,LAKI-LAKI,85206,JIWA,2021
1140,32,JAWA BARAT,3209,KABUPATEN CIREBON,45 - 49,PEREMPUAN,86051,JIWA,2021
1141,32,JAWA BARAT,3209,KABUPATEN CIREBON,50 - 54,LAKI-LAKI,67808,JIWA,2021
1142,32,JAWA BARAT,3209,KABUPATEN CIREBON,50 - 54,PEREMPUAN,67239,JIWA,2021
1143,32,JAWA BARAT,3209,KABUPATEN CIREBON,55 - 59,LAKI-LAKI,51618,JIWA,2021
1144,32,JAWA BARAT,3209,KABUPATEN CIREBON,55 - 59,PEREMPUAN,53562,JIWA,2021
1145,32,JAWA BARAT,3209,KABUPATEN CIREBON,60 - 64,LAKI-LAKI,40017,JIWA,2021
1146,32,JAWA BARAT,3209,KABUPATEN CIREBON,60 - 64,PEREMPUAN,41327,JIWA,2021
1147,32,JAWA BARAT,3209,KABUPATEN CIREBON,65 - 69,LAKI-LAKI,28420,JIWA,2021
1148,32,JAWA BARAT,3209,KABUPATEN CIREBON,65 - 69,PEREMPUAN,28575,JIWA,2021
1149,32,JAWA BARAT,3209,KABUPATEN CIREBON,70 - 74,LAKI-LAKI,16213,JIWA,2021
1150,32,JAWA BARAT,3209,KABUPATEN CIREBON,70 - 74,PEREMPUAN,17921,JIWA,2021
1151,32,JAWA BARAT,3209,KABUPATEN CIREBON,75+,LAKI-LAKI,14914,JIWA,2021
1152,32,JAWA BARAT,3209,KABUPATEN CIREBON,75+,PEREMPUAN,19354,JIWA,2021
1153,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00 - 04,LAKI-LAKI,49128,JIWA,2021
1154,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00 - 04,PEREMPUAN,46483,JIWA,2021
1155,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05 - 09,LAKI-LAKI,56711,JIWA,2021
1156,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05 - 09,PEREMPUAN,52681,JIWA,2021
1157,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10 - 14,LAKI-LAKI,55388,JIWA,2021
1158,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10 - 14,PEREMPUAN,51739,JIWA,2021
1159,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15 - 19,LAKI-LAKI,44724,JIWA,2021
1160,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15 - 19,PEREMPUAN,44874,JIWA,2021
1161,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20 - 24,LAKI-LAKI,53062,JIWA,2021
1162,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20 - 24,PEREMPUAN,51562,JIWA,2021
1163,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25 - 29,LAKI-LAKI,52356,JIWA,2021
1164,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25 - 29,PEREMPUAN,49713,JIWA,2021
1165,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30 - 34,LAKI-LAKI,46581,JIWA,2021
1166,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30 - 34,PEREMPUAN,45112,JIWA,2021
1167,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35 - 39,LAKI-LAKI,52252,JIWA,2021
1168,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35 - 39,PEREMPUAN,53528,JIWA,2021
1169,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40 - 44,LAKI-LAKI,50804,JIWA,2021
1170,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40 - 44,PEREMPUAN,52143,JIWA,2021
1171,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45 - 49,LAKI-LAKI,49650,JIWA,2021
1172,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45 - 49,PEREMPUAN,52354,JIWA,2021
1173,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50 - 54,LAKI-LAKI,40970,JIWA,2021
1174,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50 - 54,PEREMPUAN,42278,JIWA,2021
1175,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55 - 59,LAKI-LAKI,35123,JIWA,2021
1176,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55 - 59,PEREMPUAN,35643,JIWA,2021
1177,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60 - 64,LAKI-LAKI,29017,JIWA,2021
1178,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60 - 64,PEREMPUAN,29121,JIWA,2021
1179,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65 - 69,LAKI-LAKI,21706,JIWA,2021
1180,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65 - 69,PEREMPUAN,20979,JIWA,2021
1181,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70 - 74,LAKI-LAKI,13829,JIWA,2021
1182,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70 - 74,PEREMPUAN,14166,JIWA,2021
1183,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,75+,LAKI-LAKI,14311,JIWA,2021
1184,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,75+,PEREMPUAN,15866,JIWA,2021
1185,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00 - 04,LAKI-LAKI,40642,JIWA,2021
1186,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00 - 04,PEREMPUAN,37669,JIWA,2021
1187,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05 - 09,LAKI-LAKI,48113,JIWA,2021
1188,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05 - 09,PEREMPUAN,45221,JIWA,2021
1189,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10 - 14,LAKI-LAKI,49334,JIWA,2021
1190,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10 - 14,PEREMPUAN,46355,JIWA,2021
1191,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15 - 19,LAKI-LAKI,44897,JIWA,2021
1192,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15 - 19,PEREMPUAN,42602,JIWA,2021
1193,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20 - 24,LAKI-LAKI,46710,JIWA,2021
1194,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20 - 24,PEREMPUAN,44909,JIWA,2021
1195,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25 - 29,LAKI-LAKI,47411,JIWA,2021
1196,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25 - 29,PEREMPUAN,44444,JIWA,2021
1197,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30 - 34,LAKI-LAKI,40627,JIWA,2021
1198,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30 - 34,PEREMPUAN,39589,JIWA,2021
1199,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35 - 39,LAKI-LAKI,41393,JIWA,2021
1200,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35 - 39,PEREMPUAN,40649,JIWA,2021
1201,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40 - 44,LAKI-LAKI,40991,JIWA,2021
1202,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40 - 44,PEREMPUAN,41460,JIWA,2021
1203,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45 - 49,LAKI-LAKI,37926,JIWA,2021
1204,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45 - 49,PEREMPUAN,39589,JIWA,2021
1205,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50 - 54,LAKI-LAKI,36993,JIWA,2021
1206,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50 - 54,PEREMPUAN,38563,JIWA,2021
1207,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55 - 59,LAKI-LAKI,33333,JIWA,2021
1208,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55 - 59,PEREMPUAN,34559,JIWA,2021
1209,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60 - 64,LAKI-LAKI,27009,JIWA,2021
1210,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60 - 64,PEREMPUAN,27590,JIWA,2021
1211,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65 - 69,LAKI-LAKI,21645,JIWA,2021
1212,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65 - 69,PEREMPUAN,21814,JIWA,2021
1213,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70 - 74,LAKI-LAKI,13748,JIWA,2021
1214,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70 - 74,PEREMPUAN,13954,JIWA,2021
1215,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,75+,LAKI-LAKI,16660,JIWA,2021
1216,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,75+,PEREMPUAN,18648,JIWA,2021
1217,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00 - 04,LAKI-LAKI,64915,JIWA,2021
1218,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00 - 04,PEREMPUAN,61179,JIWA,2021
1219,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05 - 09,LAKI-LAKI,85435,JIWA,2021
1220,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05 - 09,PEREMPUAN,80137,JIWA,2021
1221,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10 - 14,LAKI-LAKI,78748,JIWA,2021
1222,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10 - 14,PEREMPUAN,74237,JIWA,2021
1223,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15 - 19,LAKI-LAKI,70079,JIWA,2021
1224,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15 - 19,PEREMPUAN,66947,JIWA,2021
1225,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20 - 24,LAKI-LAKI,82503,JIWA,2021
1226,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20 - 24,PEREMPUAN,77132,JIWA,2021
1227,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25 - 29,LAKI-LAKI,80116,JIWA,2021
1228,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25 - 29,PEREMPUAN,71971,JIWA,2021
1229,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30 - 34,LAKI-LAKI,72370,JIWA,2021
1230,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30 - 34,PEREMPUAN,65783,JIWA,2021
1231,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35 - 39,LAKI-LAKI,76978,JIWA,2021
1232,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35 - 39,PEREMPUAN,83713,JIWA,2021
1233,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40 - 44,LAKI-LAKI,73849,JIWA,2021
1234,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40 - 44,PEREMPUAN,81850,JIWA,2021
1235,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45 - 49,LAKI-LAKI,69645,JIWA,2021
1236,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45 - 49,PEREMPUAN,74360,JIWA,2021
1237,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50 - 54,LAKI-LAKI,58883,JIWA,2021
1238,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50 - 54,PEREMPUAN,58226,JIWA,2021
1239,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55 - 59,LAKI-LAKI,44858,JIWA,2021
1240,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55 - 59,PEREMPUAN,46724,JIWA,2021
1241,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60 - 64,LAKI-LAKI,37292,JIWA,2021
1242,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60 - 64,PEREMPUAN,37643,JIWA,2021
1243,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65 - 69,LAKI-LAKI,26210,JIWA,2021
1244,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65 - 69,PEREMPUAN,24765,JIWA,2021
1245,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70 - 74,LAKI-LAKI,15400,JIWA,2021
1246,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70 - 74,PEREMPUAN,16019,JIWA,2021
1247,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,75+,LAKI-LAKI,12557,JIWA,2021
1248,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,75+,PEREMPUAN,14648,JIWA,2021
1249,32,JAWA BARAT,3213,KABUPATEN SUBANG,00 - 04,LAKI-LAKI,55241,JIWA,2021
1250,32,JAWA BARAT,3213,KABUPATEN SUBANG,00 - 04,PEREMPUAN,51416,JIWA,2021
1251,32,JAWA BARAT,3213,KABUPATEN SUBANG,05 - 09,LAKI-LAKI,68538,JIWA,2021
1252,32,JAWA BARAT,3213,KABUPATEN SUBANG,05 - 09,PEREMPUAN,63899,JIWA,2021
1253,32,JAWA BARAT,3213,KABUPATEN SUBANG,10 - 14,LAKI-LAKI,66878,JIWA,2021
1254,32,JAWA BARAT,3213,KABUPATEN SUBANG,10 - 14,PEREMPUAN,62698,JIWA,2021
1255,32,JAWA BARAT,3213,KABUPATEN SUBANG,15 - 19,LAKI-LAKI,56606,JIWA,2021
1256,32,JAWA BARAT,3213,KABUPATEN SUBANG,15 - 19,PEREMPUAN,55028,JIWA,2021
1257,32,JAWA BARAT,3213,KABUPATEN SUBANG,20 - 24,LAKI-LAKI,68293,JIWA,2021
1258,32,JAWA BARAT,3213,KABUPATEN SUBANG,20 - 24,PEREMPUAN,66470,JIWA,2021
1259,32,JAWA BARAT,3213,KABUPATEN SUBANG,25 - 29,LAKI-LAKI,64586,JIWA,2021
1260,32,JAWA BARAT,3213,KABUPATEN SUBANG,25 - 29,PEREMPUAN,62758,JIWA,2021
1261,32,JAWA BARAT,3213,KABUPATEN SUBANG,30 - 34,LAKI-LAKI,54434,JIWA,2021
1262,32,JAWA BARAT,3213,KABUPATEN SUBANG,30 - 34,PEREMPUAN,55338,JIWA,2021
1263,32,JAWA BARAT,3213,KABUPATEN SUBANG,35 - 39,LAKI-LAKI,60059,JIWA,2021
1264,32,JAWA BARAT,3213,KABUPATEN SUBANG,35 - 39,PEREMPUAN,64964,JIWA,2021
1265,32,JAWA BARAT,3213,KABUPATEN SUBANG,40 - 44,LAKI-LAKI,58362,JIWA,2021
